"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2",0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"3",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"4",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
"5",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"6",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"7",0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
"8",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"9",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"10",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"11",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
"12",0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"13",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"14",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"15",0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"16",0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
"17",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"18",0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
"19",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"20",0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"21",0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
"22",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"23",0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
"24",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"25",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
"26",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"27",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"28",0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
"29",0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"30",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"31",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
"32",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"33",0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
"34",0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
"35",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
"36",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"37",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"38",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"39",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
"40",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
