"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
"2",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3",1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"4",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"5",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"6",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"7",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"8",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"9",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"10",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"11",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"12",0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"13",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"14",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"15",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"16",1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"18",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"20",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"21",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"22",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"23",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"24",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"25",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"26",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"27",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"28",0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"30",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"31",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"32",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"33",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"35",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"36",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"37",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"38",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"39",0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
"40",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"41",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
