"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"2",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
"6",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"9",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"10",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"12",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"14",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"16",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"18",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"21",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"22",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
"25",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"27",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
"28",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"29",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"30",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
"32",0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"33",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"34",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"37",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"39",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
"40",0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"41",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"42",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"44",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"45",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"47",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"49",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"50",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"51",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"52",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"54",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"55",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"59",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"61",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"63",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"65",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
"66",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
"67",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"69",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"71",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"72",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"74",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
"76",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"77",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"78",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"80",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"81",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
"82",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"84",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"88",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"90",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"91",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
"92",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"94",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"97",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"98",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
