"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"2",0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"3",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"4",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"5",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
"7",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"8",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"9",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"11",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"12",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"13",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"14",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"15",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"16",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"17",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
"18",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"19",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"20",1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"21",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"22",1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"23",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"25",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"26",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"27",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"29",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"30",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"31",0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"32",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"33",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"34",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"35",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"36",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"37",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"38",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"39",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
"40",0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"41",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
"42",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"43",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"44",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"45",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"46",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"47",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"48",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"49",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"50",1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"51",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"52",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"53",1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"54",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"55",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"56",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"57",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"58",0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"59",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"60",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"61",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"62",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"63",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"64",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"65",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
"66",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"67",1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"68",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"69",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
"70",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"71",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
