"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
"2",0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
"3",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"4",0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
"5",0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1
"6",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"7",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
"8",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"9",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
"10",0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
"11",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"12",0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1
"13",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"14",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1
"15",0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
"16",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"17",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"18",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
"19",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
"20",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"21",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"22",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"23",0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
"24",0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
"25",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"26",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
"27",0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
"28",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
"29",1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"30",0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
"31",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"32",0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
"33",0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
"34",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"35",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
"36",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
"37",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
"38",0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
"39",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"40",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
"41",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"42",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"43",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"44",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1
"45",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1
"46",0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1
"47",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"48",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"49",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"50",0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
"51",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
"52",0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
"53",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
"54",0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
"55",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
"56",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"57",0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
"58",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"59",0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
"60",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"61",0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
"62",0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1
"63",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1
"64",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"65",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"66",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"67",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"68",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"69",0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
"70",0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
"71",0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
"72",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"73",0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
"74",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
"75",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"76",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
"77",0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"78",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
"79",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1
"80",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
"81",0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
