"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"2",1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"3",1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"4",1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
"5",1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1
"6",1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
"7",1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"8",1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
"9",0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
"10",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"11",0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"12",1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
"13",1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"14",1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1
"15",0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
"16",1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
"17",0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
"18",0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
"19",1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
"20",1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"21",1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"22",1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0
"23",1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"24",0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"25",0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
"26",0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
"27",1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"28",1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
"29",1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"30",0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1
"31",0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
"32",1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"33",0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
"34",0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1
"35",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"36",1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"37",1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"38",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"39",1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0
"40",1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"41",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"42",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"43",1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"44",0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"45",1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
"46",1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"47",1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
"48",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"49",0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1
"50",1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"51",1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0
"52",1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
