"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"2",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"3",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"4",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"5",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"6",1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"9",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"10",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"11",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"12",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"13",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"14",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"15",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"16",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"18",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"19",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"20",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"21",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"22",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"23",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"24",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"25",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"26",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"27",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"28",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"29",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"30",1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"31",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"32",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"33",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"34",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"35",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"36",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
