"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"2",1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"3",1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"4",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"5",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"6",0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"7",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
"8",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
"9",1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
"10",1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"11",0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0
"12",1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"13",1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0
"14",1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
"15",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"16",1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0
"17",0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0
"18",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"19",0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"20",0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0
"21",0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0
"22",0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
"23",1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
"24",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"25",1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"26",1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0
"27",0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"28",1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"29",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"30",0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
"31",1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"32",0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"33",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"34",1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"35",1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0
"36",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"37",0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
"38",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"39",0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"40",1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"41",0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0
"42",1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0
"43",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"44",1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"45",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"46",1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0
"47",0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
"48",1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0
"49",1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"50",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"51",1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
"52",1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"53",1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"54",0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
"55",0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
"56",0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
"57",1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
"58",0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"59",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"60",0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
"61",1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0
"62",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"63",1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0
"64",0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0
"65",1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
"66",0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0
"67",0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
