"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"2",0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
"3",0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1
"4",0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
"5",0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1
"6",0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
"7",0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1
"8",0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1
"9",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
"10",0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1
"11",1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
"12",1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
"13",0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"14",0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"15",1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"16",1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"17",0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"18",1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
"19",0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1
"20",0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"21",0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1
"22",1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
"23",0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1
"24",0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1
"25",1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
