"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1
"2",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"3",1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0
"4",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"5",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
"6",0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0
"7",0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0
"8",0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0
"9",0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
"10",0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0
"11",1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0
"12",1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
"13",1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"14",1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0
"15",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"16",1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
"17",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"18",1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
"19",1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0
"20",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"21",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0
"22",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"23",0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
"24",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"25",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"26",0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"27",0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0
"28",1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"29",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"30",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"31",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"32",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
"33",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"34",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
"35",0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0
"36",1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"37",1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
"38",1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0
"39",1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
"40",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"41",1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0
"42",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0
"43",1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
"44",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"45",1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
"46",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"47",0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
"48",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"49",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
"50",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"51",0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
"52",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
"53",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
"54",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"55",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"56",0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"57",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
"58",0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"59",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
"60",0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
"61",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"62",0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
"63",1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
"64",0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0
"65",0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"66",0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"67",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
"68",0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
"69",0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"70",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0
"71",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"72",0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0
