"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"4",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"5",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"6",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"8",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"9",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"10",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"11",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"12",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"13",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"15",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"16",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"17",0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"18",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"19",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"22",0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"24",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"25",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
"27",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"28",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"29",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"30",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"31",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"32",0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"33",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"34",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"35",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"36",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"37",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"39",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"40",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"41",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"42",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"43",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"44",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
"45",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"47",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"48",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"49",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"50",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"52",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"53",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"54",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"55",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"56",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"58",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"59",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"60",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"62",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"63",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"65",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
"66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"68",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"71",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"72",1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"73",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
