"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"2",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
"3",0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
"4",0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
"5",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
"6",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
"7",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"8",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
"9",1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
"10",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"11",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"12",1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"13",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
"14",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
"15",0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"16",0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
"17",0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"18",1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
"19",0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"20",0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1
"21",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
"22",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"23",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"24",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
"25",0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
"26",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"27",1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"28",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"29",0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"30",0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"31",0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"32",0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"33",0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
"34",0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1
"35",0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"36",0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"37",1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
"38",0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"39",0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
"40",0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"41",0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"42",0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"43",0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
"45",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
