"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
"2",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"3",0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
"4",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
"5",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0
"6",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0
"7",0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"8",0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
"9",0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"10",1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
"11",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"12",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"13",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"14",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"15",1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
"16",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"17",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"18",0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"19",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
"20",1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
"21",0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"22",0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"23",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
"24",0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"25",1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
"26",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"27",1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
"28",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
"29",0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0
"30",1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
"31",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"32",0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0
"33",0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
"34",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
"35",1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
"36",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"37",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"38",0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"39",1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
"40",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
"41",1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"42",0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
"43",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"44",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0
"45",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
"46",1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"47",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"48",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"49",0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
"50",0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
"51",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
"52",0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"53",0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0
"54",1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"55",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
"56",1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
"57",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
"58",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0
"59",1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"60",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"61",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
"62",1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
"63",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
"64",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"65",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"66",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
"67",0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0
"68",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"69",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0
"70",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"71",1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
"72",0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0
"73",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
"74",1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
"75",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"76",0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0
"77",0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
"78",1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
"79",1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
"80",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"81",1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0
"82",0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
"83",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
