"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"2",1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
"3",1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
"4",1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
"5",0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1
"6",0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1
"7",0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
"8",0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
"9",1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1
"10",0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0
"11",1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
"12",1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"13",0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
"14",1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1
"15",0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
"16",0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1
"17",0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1
"18",1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"19",1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
"20",0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1
"21",0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
"22",0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1
"23",0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
"24",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
"25",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
"26",0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
"27",1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"28",1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
"29",1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1
"30",1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
"31",1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0
"32",1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0
"33",0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"34",0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
"35",0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
"36",0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1
