"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"3",1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
"4",1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
"5",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"6",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
"7",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
"8",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
"9",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"10",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"11",1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
"12",1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
"13",0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
"14",1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
"15",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"16",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"17",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
"18",0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
"19",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"20",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
"21",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"22",1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
"23",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
