"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"2",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
"3",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"4",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"5",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"6",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"7",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"8",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"10",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"11",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"12",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"13",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"15",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"16",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"17",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"18",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"19",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"20",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
"23",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
"24",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"25",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"26",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"27",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
"28",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"29",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"30",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
