"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"3",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"5",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"6",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"8",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"9",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"11",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"12",1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"13",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"14",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"16",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"17",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"18",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"19",1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"20",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"21",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"22",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"23",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"24",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"25",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"26",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"27",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"28",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"29",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"30",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"31",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"32",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"33",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"34",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"35",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"36",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"37",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"38",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"39",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"40",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"41",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"42",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"43",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"44",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"45",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"47",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"48",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"49",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"50",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"51",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"52",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"53",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
"54",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"55",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"56",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"57",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"58",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"59",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"60",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"61",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"62",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"63",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"64",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"65",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"66",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"67",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"68",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"69",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"70",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"71",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"72",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"73",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"74",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"75",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"76",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"77",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"79",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"81",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"82",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"83",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
