"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"3",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"5",0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
"6",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"7",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"9",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"10",0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"12",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"13",0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
"14",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"15",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"16",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"17",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"18",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"19",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"20",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"21",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"22",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"23",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"25",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"26",0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"27",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"28",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"29",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"30",0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"31",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"32",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"33",1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
"34",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"35",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"36",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"37",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
"39",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"40",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"41",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
