"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"2",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"3",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"4",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"5",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"6",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"7",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"8",1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"9",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"10",1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"11",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"12",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
"13",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"14",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"15",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"16",0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"17",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"18",0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
"19",1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"20",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"21",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"22",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"23",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"24",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"25",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
"26",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"27",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"28",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
"29",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"30",1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"31",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"32",0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
"33",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"34",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"35",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"36",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"38",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"39",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"40",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"41",0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"42",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"43",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"44",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"45",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"46",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
"47",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"48",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"49",1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"50",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"51",1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"52",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"53",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"54",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"55",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"56",1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"57",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"58",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"59",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
