"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"2",0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1
"3",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"4",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"5",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"6",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"7",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"8",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"9",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"10",1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"12",0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"13",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"14",0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
"15",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"16",1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
"17",1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"18",1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"19",0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"20",0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
"21",0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"22",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1
"23",1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"24",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"25",0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"26",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"27",0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"28",1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"29",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"30",1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"31",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"32",1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"33",0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
"34",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"35",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"36",1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"37",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"38",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"39",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"40",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"41",1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"42",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"44",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"45",0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"46",0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
